<<<<<<< HEAD
"answer_id","answer","late_answer","answer_option","answer_plus_option","question_id","question_name","question_description","playerround_id","groupround_round_number","player_code","group_name","gamesession_name","welfare_level","round_income"
700,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",681,2,"t1p2","table1","240924_EPA_IntroDays_Ommen","High-average",1e+05
701,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",681,2,"t1p2","table1","240924_EPA_IntroDays_Ommen","High-average",1e+05
771,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",724,3,"t1p2","table1","240924_EPA_IntroDays_Ommen","High-average",1e+05
772,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",724,3,"t1p2","table1","240924_EPA_IntroDays_Ommen","High-average",1e+05
613,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",653,1,"t1p3","table1","240924_EPA_IntroDays_Ommen","Very Low",50000
614,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",653,1,"t1p3","table1","240924_EPA_IntroDays_Ommen","Very Low",50000
705,5,0,"I will get seriously damaged","5 - I will get seriously damaged",37,"Question 1.","How do you judge the flooding risk of your house?",682,2,"t1p3","table1","240924_EPA_IntroDays_Ommen","Very Low",50000
706,1,0,"Absolutely not confident","1 - Absolutely not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",682,2,"t1p3","table1","240924_EPA_IntroDays_Ommen","Very Low",50000
779,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",722,3,"t1p3","table1","240924_EPA_IntroDays_Ommen","Very Low",50000
780,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",722,3,"t1p3","table1","240924_EPA_IntroDays_Ommen","Very Low",50000
599,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",654,1,"t1p4","table1","240924_EPA_IntroDays_Ommen","Low-average",80000
600,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",654,1,"t1p4","table1","240924_EPA_IntroDays_Ommen","Low-average",80000
689,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",684,2,"t1p4","table1","240924_EPA_IntroDays_Ommen","Low-average",80000
690,1,0,"Absolutely not confident","1 - Absolutely not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",684,2,"t1p4","table1","240924_EPA_IntroDays_Ommen","Low-average",80000
769,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",723,3,"t1p4","table1","240924_EPA_IntroDays_Ommen","Low-average",80000
770,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",723,3,"t1p4","table1","240924_EPA_IntroDays_Ommen","Low-average",80000
597,1,0,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",650,1,"t1p5","table1","240924_EPA_IntroDays_Ommen","High",120000
598,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",650,1,"t1p5","table1","240924_EPA_IntroDays_Ommen","High",120000
692,1,0,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",683,2,"t1p5","table1","240924_EPA_IntroDays_Ommen","High",120000
693,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",683,2,"t1p5","table1","240924_EPA_IntroDays_Ommen","High",120000
775,1,0,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",721,3,"t1p5","table1","240924_EPA_IntroDays_Ommen","High",120000
776,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",721,3,"t1p5","table1","240924_EPA_IntroDays_Ommen","High",120000
618,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",649,1,"t1p6","table1","240924_EPA_IntroDays_Ommen","Very High",180000
619,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",649,1,"t1p6","table1","240924_EPA_IntroDays_Ommen","Very High",180000
687,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",680,2,"t1p6","table1","240924_EPA_IntroDays_Ommen","Very High",180000
688,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",680,2,"t1p6","table1","240924_EPA_IntroDays_Ommen","Very High",180000
773,1,0,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",720,3,"t1p6","table1","240924_EPA_IntroDays_Ommen","Very High",180000
774,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",720,3,"t1p6","table1","240924_EPA_IntroDays_Ommen","Very High",180000
615,1,0,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",652,1,"t1p7","table1","240924_EPA_IntroDays_Ommen","High-average",1e+05
616,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",652,1,"t1p7","table1","240924_EPA_IntroDays_Ommen","High-average",1e+05
696,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",702,2,"t1p7","table1","240924_EPA_IntroDays_Ommen","High-average",1e+05
697,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",702,2,"t1p7","table1","240924_EPA_IntroDays_Ommen","High-average",1e+05
777,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",725,3,"t1p7","table1","240924_EPA_IntroDays_Ommen","High-average",1e+05
778,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",725,3,"t1p7","table1","240924_EPA_IntroDays_Ommen","High-average",1e+05
815,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",774,1,"t10p1","table10","240924_EPA_IntroDays_Ommen","Low",65000
816,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",774,1,"t10p1","table10","240924_EPA_IntroDays_Ommen","Low",65000
913,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",823,2,"t10p1","table10","240924_EPA_IntroDays_Ommen","Low",65000
914,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",823,2,"t10p1","table10","240924_EPA_IntroDays_Ommen","Low",65000
997,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",871,3,"t10p1","table10","240924_EPA_IntroDays_Ommen","Low",65000
998,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",871,3,"t10p1","table10","240924_EPA_IntroDays_Ommen","Low",65000
819,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",773,1,"t10p2","table10","240924_EPA_IntroDays_Ommen","High-average",1e+05
820,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",773,1,"t10p2","table10","240924_EPA_IntroDays_Ommen","High-average",1e+05
915,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",825,2,"t10p2","table10","240924_EPA_IntroDays_Ommen","High-average",1e+05
916,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",825,2,"t10p2","table10","240924_EPA_IntroDays_Ommen","High-average",1e+05
989,1,0,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",870,3,"t10p2","table10","240924_EPA_IntroDays_Ommen","High-average",1e+05
990,5,0,"Absolutely confident","5 - Absolutely confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",870,3,"t10p2","table10","240924_EPA_IntroDays_Ommen","High-average",1e+05
827,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",777,1,"t10p3","table10","240924_EPA_IntroDays_Ommen","Very Low",50000
828,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",777,1,"t10p3","table10","240924_EPA_IntroDays_Ommen","Very Low",50000
917,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",824,2,"t10p3","table10","240924_EPA_IntroDays_Ommen","Very Low",50000
918,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",824,2,"t10p3","table10","240924_EPA_IntroDays_Ommen","Very Low",50000
991,5,0,"I will get seriously damaged","5 - I will get seriously damaged",37,"Question 1.","How do you judge the flooding risk of your house?",869,3,"t10p3","table10","240924_EPA_IntroDays_Ommen","Very Low",50000
992,1,0,"Absolutely not confident","1 - Absolutely not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",869,3,"t10p3","table10","240924_EPA_IntroDays_Ommen","Very Low",50000
817,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",779,1,"t10p4","table10","240924_EPA_IntroDays_Ommen","Low-average",80000
818,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",779,1,"t10p4","table10","240924_EPA_IntroDays_Ommen","Low-average",80000
911,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",834,2,"t10p4","table10","240924_EPA_IntroDays_Ommen","Low-average",80000
912,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",834,2,"t10p4","table10","240924_EPA_IntroDays_Ommen","Low-average",80000
1001,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",874,3,"t10p4","table10","240924_EPA_IntroDays_Ommen","Low-average",80000
1002,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",874,3,"t10p4","table10","240924_EPA_IntroDays_Ommen","Low-average",80000
825,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",778,1,"t10p5","table10","240924_EPA_IntroDays_Ommen","High",120000
826,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",778,1,"t10p5","table10","240924_EPA_IntroDays_Ommen","High",120000
923,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",835,2,"t10p5","table10","240924_EPA_IntroDays_Ommen","High",120000
924,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",835,2,"t10p5","table10","240924_EPA_IntroDays_Ommen","High",120000
995,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",873,3,"t10p5","table10","240924_EPA_IntroDays_Ommen","High",120000
996,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",873,3,"t10p5","table10","240924_EPA_IntroDays_Ommen","High",120000
821,1,0,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",775,1,"t10p6","table10","240924_EPA_IntroDays_Ommen","Very High",180000
822,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",775,1,"t10p6","table10","240924_EPA_IntroDays_Ommen","Very High",180000
919,1,0,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",821,2,"t10p6","table10","240924_EPA_IntroDays_Ommen","Very High",180000
920,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",821,2,"t10p6","table10","240924_EPA_IntroDays_Ommen","Very High",180000
999,1,0,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",872,3,"t10p6","table10","240924_EPA_IntroDays_Ommen","Very High",180000
1000,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",872,3,"t10p6","table10","240924_EPA_IntroDays_Ommen","Very High",180000
823,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",776,1,"t10p7","table10","240924_EPA_IntroDays_Ommen","High-average",1e+05
824,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",776,1,"t10p7","table10","240924_EPA_IntroDays_Ommen","High-average",1e+05
921,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",822,2,"t10p7","table10","240924_EPA_IntroDays_Ommen","High-average",1e+05
922,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",822,2,"t10p7","table10","240924_EPA_IntroDays_Ommen","High-average",1e+05
993,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",868,3,"t10p7","table10","240924_EPA_IntroDays_Ommen","High-average",1e+05
994,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",868,3,"t10p7","table10","240924_EPA_IntroDays_Ommen","High-average",1e+05
565,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",633,1,"t2p1","table2","240924_EPA_IntroDays_Ommen","Low",65000
566,5,0,"Absolutely confident","5 - Absolutely confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",633,1,"t2p1","table2","240924_EPA_IntroDays_Ommen","Low",65000
667,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",666,2,"t2p1","table2","240924_EPA_IntroDays_Ommen","Low",65000
668,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",666,2,"t2p1","table2","240924_EPA_IntroDays_Ommen","Low",65000
719,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",704,3,"t2p1","table2","240924_EPA_IntroDays_Ommen","Low",65000
720,5,0,"Absolutely confident","5 - Absolutely confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",704,3,"t2p1","table2","240924_EPA_IntroDays_Ommen","Low",65000
579,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",637,1,"t2p2","table2","240924_EPA_IntroDays_Ommen","High-average",1e+05
580,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",637,1,"t2p2","table2","240924_EPA_IntroDays_Ommen","High-average",1e+05
661,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",667,2,"t2p2","table2","240924_EPA_IntroDays_Ommen","High-average",1e+05
662,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",667,2,"t2p2","table2","240924_EPA_IntroDays_Ommen","High-average",1e+05
717,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",705,3,"t2p2","table2","240924_EPA_IntroDays_Ommen","High-average",1e+05
718,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",705,3,"t2p2","table2","240924_EPA_IntroDays_Ommen","High-average",1e+05
567,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",635,1,"t2p3","table2","240924_EPA_IntroDays_Ommen","Very Low",50000
568,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",635,1,"t2p3","table2","240924_EPA_IntroDays_Ommen","Very Low",50000
663,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",669,2,"t2p3","table2","240924_EPA_IntroDays_Ommen","Very Low",50000
664,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",669,2,"t2p3","table2","240924_EPA_IntroDays_Ommen","Very Low",50000
707,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",707,3,"t2p3","table2","240924_EPA_IntroDays_Ommen","Very Low",50000
708,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",707,3,"t2p3","table2","240924_EPA_IntroDays_Ommen","Very Low",50000
569,5,0,"I will get seriously damaged","5 - I will get seriously damaged",37,"Question 1.","How do you judge the flooding risk of your house?",640,1,"t2p4","table2","240924_EPA_IntroDays_Ommen","Low-average",80000
570,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",640,1,"t2p4","table2","240924_EPA_IntroDays_Ommen","Low-average",80000
659,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",665,2,"t2p4","table2","240924_EPA_IntroDays_Ommen","Low-average",80000
660,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",665,2,"t2p4","table2","240924_EPA_IntroDays_Ommen","Low-average",80000
709,5,0,"I will get seriously damaged","5 - I will get seriously damaged",37,"Question 1.","How do you judge the flooding risk of your house?",703,3,"t2p4","table2","240924_EPA_IntroDays_Ommen","Low-average",80000
710,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",703,3,"t2p4","table2","240924_EPA_IntroDays_Ommen","Low-average",80000
571,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",636,1,"t2p5","table2","240924_EPA_IntroDays_Ommen","High",120000
572,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",636,1,"t2p5","table2","240924_EPA_IntroDays_Ommen","High",120000
669,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",671,2,"t2p5","table2","240924_EPA_IntroDays_Ommen","High",120000
670,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",671,2,"t2p5","table2","240924_EPA_IntroDays_Ommen","High",120000
713,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",709,3,"t2p5","table2","240924_EPA_IntroDays_Ommen","High",120000
714,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",709,3,"t2p5","table2","240924_EPA_IntroDays_Ommen","High",120000
575,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",638,1,"t2p6","table2","240924_EPA_IntroDays_Ommen","Very High",180000
576,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",638,1,"t2p6","table2","240924_EPA_IntroDays_Ommen","Very High",180000
657,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",664,2,"t2p6","table2","240924_EPA_IntroDays_Ommen","Very High",180000
658,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",664,2,"t2p6","table2","240924_EPA_IntroDays_Ommen","Very High",180000
711,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",708,3,"t2p6","table2","240924_EPA_IntroDays_Ommen","Very High",180000
712,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",708,3,"t2p6","table2","240924_EPA_IntroDays_Ommen","Very High",180000
573,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",639,1,"t2p7","table2","240924_EPA_IntroDays_Ommen","High-average",1e+05
574,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",639,1,"t2p7","table2","240924_EPA_IntroDays_Ommen","High-average",1e+05
665,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",670,2,"t2p7","table2","240924_EPA_IntroDays_Ommen","High-average",1e+05
666,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",670,2,"t2p7","table2","240924_EPA_IntroDays_Ommen","High-average",1e+05
715,5,0,"I will get seriously damaged","5 - I will get seriously damaged",37,"Question 1.","How do you judge the flooding risk of your house?",710,3,"t2p7","table2","240924_EPA_IntroDays_Ommen","High-average",1e+05
716,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",710,3,"t2p7","table2","240924_EPA_IntroDays_Ommen","High-average",1e+05
577,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",634,1,"t2p8","table2","240924_EPA_IntroDays_Ommen","High-average",1e+05
578,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",634,1,"t2p8","table2","240924_EPA_IntroDays_Ommen","High-average",1e+05
655,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",668,2,"t2p8","table2","240924_EPA_IntroDays_Ommen","High-average",1e+05
656,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",668,2,"t2p8","table2","240924_EPA_IntroDays_Ommen","High-average",1e+05
721,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",706,3,"t2p8","table2","240924_EPA_IntroDays_Ommen","High-average",1e+05
722,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",706,3,"t2p8","table2","240924_EPA_IntroDays_Ommen","High-average",1e+05
625,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",641,1,"t3p1","table3","240924_EPA_IntroDays_Ommen","Low",65000
626,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",641,1,"t3p1","table3","240924_EPA_IntroDays_Ommen","Low",65000
735,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",698,2,"t3p1","table3","240924_EPA_IntroDays_Ommen","Low",65000
736,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",698,2,"t3p1","table3","240924_EPA_IntroDays_Ommen","Low",65000
789,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",728,3,"t3p1","table3","240924_EPA_IntroDays_Ommen","Low",65000
790,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",728,3,"t3p1","table3","240924_EPA_IntroDays_Ommen","Low",65000
631,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",648,1,"t3p2","table3","240924_EPA_IntroDays_Ommen","High-average",1e+05
632,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",648,1,"t3p2","table3","240924_EPA_IntroDays_Ommen","High-average",1e+05
737,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",696,2,"t3p2","table3","240924_EPA_IntroDays_Ommen","High-average",1e+05
738,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",696,2,"t3p2","table3","240924_EPA_IntroDays_Ommen","High-average",1e+05
795,1,0,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",729,3,"t3p2","table3","240924_EPA_IntroDays_Ommen","High-average",1e+05
796,5,0,"Absolutely confident","5 - Absolutely confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",729,3,"t3p2","table3","240924_EPA_IntroDays_Ommen","High-average",1e+05
627,5,0,"I will get seriously damaged","5 - I will get seriously damaged",37,"Question 1.","How do you judge the flooding risk of your house?",645,1,"t3p3","table3","240924_EPA_IntroDays_Ommen","Very Low",50000
628,1,0,"Absolutely not confident","1 - Absolutely not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",645,1,"t3p3","table3","240924_EPA_IntroDays_Ommen","Very Low",50000
729,5,0,"I will get seriously damaged","5 - I will get seriously damaged",37,"Question 1.","How do you judge the flooding risk of your house?",693,2,"t3p3","table3","240924_EPA_IntroDays_Ommen","Very Low",50000
730,1,0,"Absolutely not confident","1 - Absolutely not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",693,2,"t3p3","table3","240924_EPA_IntroDays_Ommen","Very Low",50000
787,5,0,"I will get seriously damaged","5 - I will get seriously damaged",37,"Question 1.","How do you judge the flooding risk of your house?",733,3,"t3p3","table3","240924_EPA_IntroDays_Ommen","Very Low",50000
788,1,0,"Absolutely not confident","1 - Absolutely not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",733,3,"t3p3","table3","240924_EPA_IntroDays_Ommen","Very Low",50000
633,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",644,1,"t3p4","table3","240924_EPA_IntroDays_Ommen","Low-average",80000
634,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",644,1,"t3p4","table3","240924_EPA_IntroDays_Ommen","Low-average",80000
723,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",700,2,"t3p4","table3","240924_EPA_IntroDays_Ommen","Low-average",80000
